Territorio,Tipo de territorio,Categoría_Delito,Mes_Año,Tipo_de_Hecho,Cantidad,Mes,Año,Mes_Num
Nou Barris,Districte,Robo con violencia/intimidación,dic 2021,Hechos contra el patrimonio,50.0,dic,2021,12
Nou Barris,Districte,Robo con violencia/intimidación,ene 2022,Hechos contra el patrimonio,50.0,ene,2022,1
Nou Barris,Districte,Robo con violencia/intimidación,feb 2022,Hechos contra el patrimonio,51.0,feb,2022,2
Nou Barris,Districte,Robo con violencia/intimidación,mar 2022,Hechos contra el patrimonio,50.0,mar,2022,3
Nou Barris,Districte,Robo con violencia/intimidación,abr 2022,Hechos contra el patrimonio,38.0,abr,2022,4
Nou Barris,Districte,Robo con violencia/intimidación,may 2022,Hechos contra el patrimonio,60.0,may,2022,5
Nou Barris,Districte,Robo con violencia/intimidación,jun 2022,Hechos contra el patrimonio,62.0,jun,2022,6
Nou Barris,Districte,Robo con violencia/intimidación,jul 2022,Hechos contra el patrimonio,58.0,jul,2022,7
Nou Barris,Districte,Robo con violencia/intimidación,ago 2022,Hechos contra el patrimonio,49.0,ago,2022,8
Nou Barris,Districte,Robo con violencia/intimidación,sep 2022,Hechos contra el patrimonio,63.0,sep,2022,9
Nou Barris,Districte,Robo con violencia/intimidación,oct 2022,Hechos contra el patrimonio,75.0,oct,2022,10
Nou Barris,Districte,Robo con violencia/intimidación,nov 2022,Hechos contra el patrimonio,71.0,nov,2022,11
Nou Barris,Districte,Robo con violencia/intimidación,dic 2022,Hechos contra el patrimonio,79.0,dic,2022,12
Nou Barris,Districte,Robo con violencia/intimidación,ene 2023,Hechos contra el patrimonio,68.0,ene,2023,1
Nou Barris,Districte,Robo con violencia/intimidación,feb 2023,Hechos contra el patrimonio,65.0,feb,2023,2
Nou Barris,Districte,Robo con violencia/intimidación,mar 2023,Hechos contra el patrimonio,57.0,mar,2023,3
Nou Barris,Districte,Robo con violencia/intimidación,abr 2023,Hechos contra el patrimonio,54.0,abr,2023,4
Nou Barris,Districte,Robo con violencia/intimidación,may 2023,Hechos contra el patrimonio,58.0,may,2023,5
Nou Barris,Districte,Robo con violencia/intimidación,jun 2023,Hechos contra el patrimonio,56.0,jun,2023,6
Nou Barris,Districte,Robo con violencia/intimidación,jul 2023,Hechos contra el patrimonio,57.0,jul,2023,7
Nou Barris,Districte,Robo con violencia/intimidación,ago 2023,Hechos contra el patrimonio,55.0,ago,2023,8
Nou Barris,Districte,Robo con violencia/intimidación,sep 2023,Hechos contra el patrimonio,66.0,sep,2023,9
Nou Barris,Districte,Robo con violencia/intimidación,oct 2023,Hechos contra el patrimonio,75.0,oct,2023,10
Nou Barris,Districte,Robo con violencia/intimidación,nov 2023,Hechos contra el patrimonio,71.0,nov,2023,11
Nou Barris,Districte,Robo con violencia/intimidación,dic 2023,Hechos contra el patrimonio,44.0,dic,2023,12
Nou Barris,Districte,Robo con violencia/intimidación,ene 2024,Hechos contra el patrimonio,54.0,ene,2024,1
Nou Barris,Districte,Robo con violencia/intimidación,feb 2024,Hechos contra el patrimonio,53.0,feb,2024,2
Nou Barris,Districte,Robo con violencia/intimidación,mar 2024,Hechos contra el patrimonio,61.0,mar,2024,3
Nou Barris,Districte,Robo con violencia/intimidación,abr 2024,Hechos contra el patrimonio,50.0,abr,2024,4
Nou Barris,Districte,Robo con violencia/intimidación,may 2024,Hechos contra el patrimonio,45.0,may,2024,5
Nou Barris,Districte,Robo con violencia/intimidación,jun 2024,Hechos contra el patrimonio,42.0,jun,2024,6
Nou Barris,Districte,Robo con violencia/intimidación,jul 2024,Hechos contra el patrimonio,47.0,jul,2024,7
Nou Barris,Districte,Robo con violencia/intimidación,ago 2024,Hechos contra el patrimonio,37.0,ago,2024,8
Nou Barris,Districte,Robo con violencia/intimidación,sep 2024,Hechos contra el patrimonio,48.0,sep,2024,9
Nou Barris,Districte,Robo con violencia/intimidación,oct 2024,Hechos contra el patrimonio,72.0,oct,2024,10
Nou Barris,Districte,Robo con violencia/intimidación,nov 2024,Hechos contra el patrimonio,60.0,nov,2024,11
Nou Barris,Districte,Robo con violencia/intimidación,dic 2024,Hechos contra el patrimonio,45.0,dic,2024,12
Nou Barris,Districte,Robo con violencia/intimidación,ene 2025,Hechos contra el patrimonio,57.0,ene,2025,1
Nou Barris,Districte,Robo con violencia/intimidación,feb 2025,Hechos contra el patrimonio,51.0,feb,2025,2
Nou Barris,Districte,Robo con violencia/intimidación,mar 2025,Hechos contra el patrimonio,38.0,mar,2025,3
Nou Barris,Districte,Robo con violencia/intimidación,abr 2025,Hechos contra el patrimonio,64.0,abr,2025,4
Nou Barris,Districte,Robo con violencia/intimidación,may 2025,Hechos contra el patrimonio,57.0,may,2025,5
Nou Barris,Districte,Robo con violencia/intimidación,jun 2025,Hechos contra el patrimonio,48.0,jun,2025,6
Nou Barris,Districte,Robo con violencia/intimidación,jul 2025,Hechos contra el patrimonio,63.0,jul,2025,7
Nou Barris,Districte,Robo con violencia/intimidación,ago 2025,Hechos contra el patrimonio,60.0,ago,2025,8
Nou Barris,Districte,Robo con violencia/intimidación,sep 2025,Hechos contra el patrimonio,55.0,sep,2025,9
Nou Barris,Districte,Robo con violencia/intimidación,oct 2025,Hechos contra el patrimonio,61.0,oct,2025,10
Nou Barris,Districte,Robo con violencia/intimidación,nov 2025,Hechos contra el patrimonio,46.0,nov,2025,11
Nou Barris,Districte,Robo con violencia/intimidación,dic 2025,Hechos contra el patrimonio,50.0,dic,2025,12
Nou Barris,Districte,Robo con violencia/intimidación,ene 2026,Hechos contra el patrimonio,64.0,ene,2026,1
Nou Barris,Districte,Robo y hurto de uso de vehículo,ene 2011,Hechos contra el patrimonio,26.0,ene,2011,1
Nou Barris,Districte,Robo y hurto de uso de vehículo,feb 2011,Hechos contra el patrimonio,35.0,feb,2011,2
Nou Barris,Districte,Robo y hurto de uso de vehículo,mar 2011,Hechos contra el patrimonio,42.0,mar,2011,3
Nou Barris,Districte,Robo y hurto de uso de vehículo,abr 2011,Hechos contra el patrimonio,38.0,abr,2011,4
Nou Barris,Districte,Robo y hurto de uso de vehículo,may 2011,Hechos contra el patrimonio,33.0,may,2011,5
Nou Barris,Districte,Robo y hurto de uso de vehículo,jun 2011,Hechos contra el patrimonio,33.0,jun,2011,6
Nou Barris,Districte,Robo y hurto de uso de vehículo,jul 2011,Hechos contra el patrimonio,38.0,jul,2011,7
Nou Barris,Districte,Robo y hurto de uso de vehículo,ago 2011,Hechos contra el patrimonio,31.0,ago,2011,8
Nou Barris,Districte,Robo y hurto de uso de vehículo,sep 2011,Hechos contra el patrimonio,19.0,sep,2011,9
Nou Barris,Districte,Robo y hurto de uso de vehículo,oct 2011,Hechos contra el patrimonio,31.0,oct,2011,10
Nou Barris,Districte,Robo y hurto de uso de vehículo,nov 2011,Hechos contra el patrimonio,41.0,nov,2011,11
Nou Barris,Districte,Robo y hurto de uso de vehículo,dic 2011,Hechos contra el patrimonio,27.0,dic,2011,12
Nou Barris,Districte,Robo y hurto de uso de vehículo,ene 2012,Hechos contra el patrimonio,23.0,ene,2012,1
Nou Barris,Districte,Robo y hurto de uso de vehículo,feb 2012,Hechos contra el patrimonio,25.0,feb,2012,2
Nou Barris,Districte,Robo y hurto de uso de vehículo,mar 2012,Hechos contra el patrimonio,29.0,mar,2012,3
Nou Barris,Districte,Robo y hurto de uso de vehículo,abr 2012,Hechos contra el patrimonio,36.0,abr,2012,4
Nou Barris,Districte,Robo y hurto de uso de vehículo,may 2012,Hechos contra el patrimonio,25.0,may,2012,5
Nou Barris,Districte,Robo y hurto de uso de vehículo,jun 2012,Hechos contra el patrimonio,29.0,jun,2012,6
Nou Barris,Districte,Robo y hurto de uso de vehículo,jul 2012,Hechos contra el patrimonio,32.0,jul,2012,7
Nou Barris,Districte,Robo y hurto de uso de vehículo,ago 2012,Hechos contra el patrimonio,17.0,ago,2012,8
Nou Barris,Districte,Robo y hurto de uso de vehículo,sep 2012,Hechos contra el patrimonio,22.0,sep,2012,9
Nou Barris,Districte,Robo y hurto de uso de vehículo,oct 2012,Hechos contra el patrimonio,25.0,oct,2012,10
Nou Barris,Districte,Robo y hurto de uso de vehículo,nov 2012,Hechos contra el patrimonio,23.0,nov,2012,11
Nou Barris,Districte,Robo y hurto de uso de vehículo,dic 2012,Hechos contra el patrimonio,39.0,dic,2012,12
Nou Barris,Districte,Robo y hurto de uso de vehículo,ene 2013,Hechos contra el patrimonio,21.0,ene,2013,1
Nou Barris,Districte,Robo y hurto de uso de vehículo,feb 2013,Hechos contra el patrimonio,38.0,feb,2013,2
Nou Barris,Districte,Robo y hurto de uso de vehículo,mar 2013,Hechos contra el patrimonio,24.0,mar,2013,3
Nou Barris,Districte,Robo y hurto de uso de vehículo,abr 2013,Hechos contra el patrimonio,32.0,abr,2013,4
Nou Barris,Districte,Robo y hurto de uso de vehículo,may 2013,Hechos contra el patrimonio,24.0,may,2013,5
Nou Barris,Districte,Robo y hurto de uso de vehículo,jun 2013,Hechos contra el patrimonio,27.0,jun,2013,6
Nou Barris,Districte,Robo y hurto de uso de vehículo,jul 2013,Hechos contra el patrimonio,28.0,jul,2013,7
Nou Barris,Districte,Robo y hurto de uso de vehículo,ago 2013,Hechos contra el patrimonio,27.0,ago,2013,8
Nou Barris,Districte,Robo y hurto de uso de vehículo,sep 2013,Hechos contra el patrimonio,47.0,sep,2013,9
Nou Barris,Districte,Robo y hurto de uso de vehículo,oct 2013,Hechos contra el patrimonio,31.0,oct,2013,10
Nou Barris,Districte,Robo y hurto de uso de vehículo,nov 2013,Hechos contra el patrimonio,29.0,nov,2013,11
Nou Barris,Districte,Robo y hurto de uso de vehículo,dic 2013,Hechos contra el patrimonio,29.0,dic,2013,12
Nou Barris,Districte,Robo y hurto de uso de vehículo,ene 2014,Hechos contra el patrimonio,26.0,ene,2014,1
Nou Barris,Districte,Robo y hurto de uso de vehículo,feb 2014,Hechos contra el patrimonio,27.0,feb,2014,2
Nou Barris,Districte,Robo y hurto de uso de vehículo,mar 2014,Hechos contra el patrimonio,36.0,mar,2014,3
Nou Barris,Districte,Robo y hurto de uso de vehículo,abr 2014,Hechos contra el patrimonio,20.0,abr,2014,4
Nou Barris,Districte,Robo y hurto de uso de vehículo,may 2014,Hechos contra el patrimonio,28.0,may,2014,5
Nou Barris,Districte,Robo y hurto de uso de vehículo,jun 2014,Hechos contra el patrimonio,26.0,jun,2014,6
Nou Barris,Districte,Robo y hurto de uso de vehículo,jul 2014,Hechos contra el patrimonio,25.0,jul,2014,7
Nou Barris,Districte,Robo y hurto de uso de vehículo,ago 2014,Hechos contra el patrimonio,30.0,ago,2014,8
Nou Barris,Districte,Robo y hurto de uso de vehículo,sep 2014,Hechos contra el patrimonio,36.0,sep,2014,9
Nou Barris,Districte,Robo y hurto de uso de vehículo,oct 2014,Hechos contra el patrimonio,45.0,oct,2014,10
Nou Barris,Districte,Robo y hurto de uso de vehículo,nov 2014,Hechos contra el patrimonio,16.0,nov,2014,11
Nou Barris,Districte,Robo y hurto de uso de vehículo,dic 2014,Hechos contra el patrimonio,28.0,dic,2014,12
Nou Barris,Districte,Robo y hurto de uso de vehículo,ene 2015,Hechos contra el patrimonio,26.0,ene,2015,1
Nou Barris,Districte,Robo y hurto de uso de vehículo,feb 2015,Hechos contra el patrimonio,19.0,feb,2015,2
Nou Barris,Districte,Robo y hurto de uso de vehículo,mar 2015,Hechos contra el patrimonio,25.0,mar,2015,3
Nou Barris,Districte,Robo y hurto de uso de vehículo,abr 2015,Hechos contra el patrimonio,14.0,abr,2015,4
Nou Barris,Districte,Robo y hurto de uso de vehículo,may 2015,Hechos contra el patrimonio,29.0,may,2015,5
Nou Barris,Districte,Robo y hurto de uso de vehículo,jun 2015,Hechos contra el patrimonio,17.0,jun,2015,6
Nou Barris,Districte,Robo y hurto de uso de vehículo,jul 2015,Hechos contra el patrimonio,26.0,jul,2015,7
Nou Barris,Districte,Robo y hurto de uso de vehículo,ago 2015,Hechos contra el patrimonio,29.0,ago,2015,8
Nou Barris,Districte,Robo y hurto de uso de vehículo,sep 2015,Hechos contra el patrimonio,21.0,sep,2015,9
Nou Barris,Districte,Robo y hurto de uso de vehículo,oct 2015,Hechos contra el patrimonio,29.0,oct,2015,10
Nou Barris,Districte,Robo y hurto de uso de vehículo,nov 2015,Hechos contra el patrimonio,33.0,nov,2015,11
Nou Barris,Districte,Robo y hurto de uso de vehículo,dic 2015,Hechos contra el patrimonio,27.0,dic,2015,12
Nou Barris,Districte,Robo y hurto de uso de vehículo,ene 2016,Hechos contra el patrimonio,25.0,ene,2016,1
Nou Barris,Districte,Robo y hurto de uso de vehículo,feb 2016,Hechos contra el patrimonio,20.0,feb,2016,2
Nou Barris,Districte,Robo y hurto de uso de vehículo,mar 2016,Hechos contra el patrimonio,24.0,mar,2016,3
Nou Barris,Districte,Robo y hurto de uso de vehículo,abr 2016,Hechos contra el patrimonio,26.0,abr,2016,4
Nou Barris,Districte,Robo y hurto de uso de vehículo,may 2016,Hechos contra el patrimonio,16.0,may,2016,5
Nou Barris,Districte,Robo y hurto de uso de vehículo,jun 2016,Hechos contra el patrimonio,30.0,jun,2016,6
Nou Barris,Districte,Robo y hurto de uso de vehículo,jul 2016,Hechos contra el patrimonio,25.0,jul,2016,7
Nou Barris,Districte,Robo y hurto de uso de vehículo,ago 2016,Hechos contra el patrimonio,21.0,ago,2016,8
Nou Barris,Districte,Robo y hurto de uso de vehículo,sep 2016,Hechos contra el patrimonio,19.0,sep,2016,9
Nou Barris,Districte,Robo y hurto de uso de vehículo,oct 2016,Hechos contra el patrimonio,24.0,oct,2016,10
Nou Barris,Districte,Robo y hurto de uso de vehículo,nov 2016,Hechos contra el patrimonio,25.0,nov,2016,11
Nou Barris,Districte,Robo y hurto de uso de vehículo,dic 2016,Hechos contra el patrimonio,26.0,dic,2016,12
Nou Barris,Districte,Robo y hurto de uso de vehículo,ene 2017,Hechos contra el patrimonio,16.0,ene,2017,1
Nou Barris,Districte,Robo y hurto de uso de vehículo,feb 2017,Hechos contra el patrimonio,18.0,feb,2017,2
Nou Barris,Districte,Robo y hurto de uso de vehículo,mar 2017,Hechos contra el patrimonio,17.0,mar,2017,3
Nou Barris,Districte,Robo y hurto de uso de vehículo,abr 2017,Hechos contra el patrimonio,20.0,abr,2017,4
Nou Barris,Districte,Robo y hurto de uso de vehículo,may 2017,Hechos contra el patrimonio,24.0,may,2017,5
Nou Barris,Districte,Robo y hurto de uso de vehículo,jun 2017,Hechos contra el patrimonio,28.0,jun,2017,6
Nou Barris,Districte,Robo y hurto de uso de vehículo,jul 2017,Hechos contra el patrimonio,33.0,jul,2017,7
Nou Barris,Districte,Robo y hurto de uso de vehículo,ago 2017,Hechos contra el patrimonio,22.0,ago,2017,8
Nou Barris,Districte,Robo y hurto de uso de vehículo,sep 2017,Hechos contra el patrimonio,23.0,sep,2017,9
Nou Barris,Districte,Robo y hurto de uso de vehículo,oct 2017,Hechos contra el patrimonio,30.0,oct,2017,10
Nou Barris,Districte,Robo y hurto de uso de vehículo,nov 2017,Hechos contra el patrimonio,34.0,nov,2017,11
Nou Barris,Districte,Robo y hurto de uso de vehículo,dic 2017,Hechos contra el patrimonio,19.0,dic,2017,12
Nou Barris,Districte,Robo y hurto de uso de vehículo,ene 2018,Hechos contra el patrimonio,22.0,ene,2018,1
Nou Barris,Districte,Robo y hurto de uso de vehículo,feb 2018,Hechos contra el patrimonio,13.0,feb,2018,2
Nou Barris,Districte,Robo y hurto de uso de vehículo,mar 2018,Hechos contra el patrimonio,13.0,mar,2018,3
Nou Barris,Districte,Robo y hurto de uso de vehículo,abr 2018,Hechos contra el patrimonio,19.0,abr,2018,4
Nou Barris,Districte,Robo y hurto de uso de vehículo,may 2018,Hechos contra el patrimonio,18.0,may,2018,5
Nou Barris,Districte,Robo y hurto de uso de vehículo,jun 2018,Hechos contra el patrimonio,17.0,jun,2018,6
Nou Barris,Districte,Robo y hurto de uso de vehículo,jul 2018,Hechos contra el patrimonio,19.0,jul,2018,7
Nou Barris,Districte,Robo y hurto de uso de vehículo,ago 2018,Hechos contra el patrimonio,27.0,ago,2018,8
Nou Barris,Districte,Robo y hurto de uso de vehículo,sep 2018,Hechos contra el patrimonio,20.0,sep,2018,9
Nou Barris,Districte,Robo y hurto de uso de vehículo,oct 2018,Hechos contra el patrimonio,39.0,oct,2018,10
Nou Barris,Districte,Robo y hurto de uso de vehículo,nov 2018,Hechos contra el patrimonio,15.0,nov,2018,11
Nou Barris,Districte,Robo y hurto de uso de vehículo,dic 2018,Hechos contra el patrimonio,35.0,dic,2018,12
Nou Barris,Districte,Robo y hurto de uso de vehículo,ene 2019,Hechos contra el patrimonio,24.0,ene,2019,1
Nou Barris,Districte,Robo y hurto de uso de vehículo,feb 2019,Hechos contra el patrimonio,21.0,feb,2019,2
Nou Barris,Districte,Robo y hurto de uso de vehículo,mar 2019,Hechos contra el patrimonio,38.0,mar,2019,3
Nou Barris,Districte,Robo y hurto de uso de vehículo,abr 2019,Hechos contra el patrimonio,15.0,abr,2019,4
Nou Barris,Districte,Robo y hurto de uso de vehículo,may 2019,Hechos contra el patrimonio,23.0,may,2019,5
Nou Barris,Districte,Robo y hurto de uso de vehículo,jun 2019,Hechos contra el patrimonio,15.0,jun,2019,6
Nou Barris,Districte,Robo y hurto de uso de vehículo,jul 2019,Hechos contra el patrimonio,15.0,jul,2019,7
Nou Barris,Districte,Robo y hurto de uso de vehículo,ago 2019,Hechos contra el patrimonio,17.0,ago,2019,8
Nou Barris,Districte,Robo y hurto de uso de vehículo,sep 2019,Hechos contra el patrimonio,19.0,sep,2019,9
Nou Barris,Districte,Robo y hurto de uso de vehículo,oct 2019,Hechos contra el patrimonio,22.0,oct,2019,10
Nou Barris,Districte,Robo y hurto de uso de vehículo,nov 2019,Hechos contra el patrimonio,22.0,nov,2019,11
Nou Barris,Districte,Robo y hurto de uso de vehículo,dic 2019,Hechos contra el patrimonio,24.0,dic,2019,12
Nou Barris,Districte,Robo y hurto de uso de vehículo,ene 2020,Hechos contra el patrimonio,16.0,ene,2020,1
Nou Barris,Districte,Robo y hurto de uso de vehículo,feb 2020,Hechos contra el patrimonio,22.0,feb,2020,2
Nou Barris,Districte,Robo y hurto de uso de vehículo,mar 2020,Hechos contra el patrimonio,10.0,mar,2020,3
Nou Barris,Districte,Robo y hurto de uso de vehículo,abr 2020,Hechos contra el patrimonio,9.0,abr,2020,4
Nou Barris,Districte,Robo y hurto de uso de vehículo,may 2020,Hechos contra el patrimonio,12.0,may,2020,5
Nou Barris,Districte,Robo y hurto de uso de vehículo,jun 2020,Hechos contra el patrimonio,9.0,jun,2020,6
Nou Barris,Districte,Robo y hurto de uso de vehículo,jul 2020,Hechos contra el patrimonio,19.0,jul,2020,7
Nou Barris,Districte,Robo y hurto de uso de vehículo,ago 2020,Hechos contra el patrimonio,19.0,ago,2020,8
Nou Barris,Districte,Robo y hurto de uso de vehículo,sep 2020,Hechos contra el patrimonio,13.0,sep,2020,9
Nou Barris,Districte,Robo y hurto de uso de vehículo,oct 2020,Hechos contra el patrimonio,18.0,oct,2020,10
Nou Barris,Districte,Robo y hurto de uso de vehículo,nov 2020,Hechos contra el patrimonio,5.0,nov,2020,11
Nou Barris,Districte,Robo y hurto de uso de vehículo,dic 2020,Hechos contra el patrimonio,5.0,dic,2020,12
Nou Barris,Districte,Robo y hurto de uso de vehículo,ene 2021,Hechos contra el patrimonio,8.0,ene,2021,1
Nou Barris,Districte,Robo y hurto de uso de vehículo,feb 2021,Hechos contra el patrimonio,10.0,feb,2021,2
Nou Barris,Districte,Robo y hurto de uso de vehículo,mar 2021,Hechos contra el patrimonio,14.0,mar,2021,3
Nou Barris,Districte,Robo y hurto de uso de vehículo,abr 2021,Hechos contra el patrimonio,11.0,abr,2021,4
Nou Barris,Districte,Robo y hurto de uso de vehículo,may 2021,Hechos contra el patrimonio,23.0,may,2021,5
Nou Barris,Districte,Robo y hurto de uso de vehículo,jun 2021,Hechos contra el patrimonio,19.0,jun,2021,6
Nou Barris,Districte,Robo y hurto de uso de vehículo,jul 2021,Hechos contra el patrimonio,12.0,jul,2021,7
Nou Barris,Districte,Robo y hurto de uso de vehículo,ago 2021,Hechos contra el patrimonio,12.0,ago,2021,8
